n,n_quarters,r2_avg,fin_neg_prop_coef,fin_neg_prop_t,log_size_coef,log_size_t,log_bm_coef,log_bm_t,log_turnover_coef,log_turnover_t,ff_alpha_pre_coef,ff_alpha_pre_t,nasdaq_coef,nasdaq_t,io_coef,io_t,coef,t,panel,config,ff48,cell,sentiment_var,fin_neg_tfidf_full_coef,fin_neg_tfidf_full_t,fin_neg_prop_mda_coef,fin_neg_prop_mda_t,fin_neg_tfidf_mda_coef,fin_neg_tfidf_mda_t
43932,59,0.024523124990933884,-0.27867891193625594,-2.9979585656683634,0.02865281065078001,0.7514030390773836,0.11373219676602603,1.2705460834372428,-0.31916337233349384,-2.375203341793854,0.164031937372097,1.1279091127538874,-0.3293070224521384,-1.9464033505883158,1.0737499869960434,2.303774208155038,-0.27867891193625594,-2.9979585656683634,shrcd_10_11,L_drop_ff48_qtr_lt_10,True,IV_col2_prop,fin_neg_prop,,,,,,
43932,59,0.02517753840629042,,,0.037409872574053746,0.9569599202607372,0.1118540071590262,1.2546029973827693,-0.3111821067947403,-2.368740896869635,0.15816827898605945,1.081816467863103,-0.32218843987291923,-1.9311117009252179,1.0628550789878528,2.302629113284064,-0.009809057845587884,-3.1933090051824276,shrcd_10_11,L_drop_ff48_qtr_lt_10,True,IV_col4_tfidf,fin_neg_tfidf_full,-0.009809057845587884,-3.1933090051824276,,,,
41335,58,0.02442777417444265,,,0.03167946622144914,0.8225872888512284,0.12294842682330855,1.376164097191492,-0.346466991999678,-2.450716954318313,0.14300457328270477,0.9311926827101243,-0.32621360256040716,-1.8551274920356875,1.1601921742635988,2.3937157889280214,-0.20281758486927887,-3.254383595175318,shrcd_10_11,L_drop_ff48_qtr_lt_10,True,V_col2_prop_mda,fin_neg_prop_mda,,,-0.20281758486927887,-3.254383595175318,,
41335,58,0.026264302540165024,,,0.04505332045690545,1.1735023541916718,0.12291984113737447,1.3937049974415214,-0.3419793751286372,-2.450223641782312,0.13602993826858817,0.8776414231921905,-0.31192952136647917,-1.7994892825832651,1.1460671949785284,2.3825086338399672,-0.013185626508207406,-2.924421023433151,shrcd_10_11,L_drop_ff48_qtr_lt_10,True,V_col4_tfidf_mda,fin_neg_tfidf_mda,,,,,-0.013185626508207406,-2.924421023433151
50031,60,0.01751640750054614,-0.28976493775387907,-3.6669958230084645,0.045738069476623955,1.288329940802362,0.2268494224005643,2.2209564225633716,-0.3970129597603622,-2.4699106459179676,0.18557730437006525,1.334921561681266,-0.412697146603246,-2.353931088387876,1.183210370392766,2.81672600359243,-0.28976493775387907,-3.6669958230084645,shrcd_10_11,L_drop_ff48_qtr_lt_10,False,IV_col2_prop,fin_neg_prop,,,,,,
50031,60,0.01875618200667104,,,0.05590675866708192,1.5516335788363167,0.2196533080023989,2.1520338182603136,-0.38932203184302827,-2.483366213929749,0.17758411105398178,1.2695646036371813,-0.40722242853991747,-2.3514228785639686,1.1592647301549077,2.806213042830907,-0.008816254262254285,-3.134697253954178,shrcd_10_11,L_drop_ff48_qtr_lt_10,False,IV_col4_tfidf,fin_neg_tfidf_full,-0.008816254262254285,-3.134697253954178,,,,
47493,60,0.01824012813369009,,,0.03685914534494001,1.0394522895791947,0.22992848106060926,2.3437172967998183,-0.41641519815467687,-2.5400008900881015,0.18527947994312616,1.2969755681652118,-0.4266217376554016,-2.362814615958843,1.2976482755463268,3.008703706670291,-0.21841147177553524,-3.827347806556372,shrcd_10_11,L_drop_ff48_qtr_lt_10,False,V_col2_prop_mda,fin_neg_prop_mda,,,-0.21841147177553524,-3.827347806556372,,
47493,60,0.018751004107145215,,,0.05064825873733189,1.4191067901895202,0.22263836235369866,2.2759692199700345,-0.41051054943670723,-2.542632725741506,0.18001190047512816,1.2447781122974044,-0.41174567299742304,-2.3434352531657874,1.2599818882484557,2.971601369276775,-0.013789797858044446,-3.2539565707679863,shrcd_10_11,L_drop_ff48_qtr_lt_10,False,V_col4_tfidf_mda,fin_neg_tfidf_mda,,,,,-0.013789797858044446,-3.2539565707679863
52274,60,0.023651368979414833,-0.2926492079142108,-3.2834071099874786,0.028912440126824056,0.8635538523977665,0.12941544916766862,1.6847915781546288,-0.29733317569909645,-2.3673607476524015,0.1347086736086176,1.0260087975595864,-0.2832823518501227,-1.8840181175750095,1.0789932288600665,2.5326760728087034,-0.2926492079142108,-3.2834071099874786,shrcd_10_11_12_18,A_baseline_TSwt,True,IV_col2_prop,fin_neg_prop,,,,,,
52274,60,0.026178433259353772,,,0.036846298754027645,1.0805715984595234,0.1232971586198942,1.6066538735401312,-0.2964419758867594,-2.423878946359965,0.12851386439889836,0.9759639312702575,-0.28069157692870983,-1.9023263535387427,1.071230047123093,2.5460253109933557,-0.008195285502421197,-2.61719954200753,shrcd_10_11_12_18,A_baseline_TSwt,True,IV_col4_tfidf,fin_neg_tfidf_full,-0.008195285502421197,-2.61719954200753,,,,
49713,60,0.024545766923014564,,,0.027759516946424992,0.8073249893691168,0.13484328882705024,1.759238784914977,-0.3248188050395038,-2.4678968319022894,0.12736843907254009,0.9298022938478057,-0.29167652966347685,-1.8803713061159464,1.162619308909718,2.6733818747377263,-0.21759599591191764,-3.613433766098527,shrcd_10_11_12_18,A_baseline_TSwt,True,V_col2_prop_mda,fin_neg_prop_mda,,,-0.21759599591191764,-3.613433766098527,,
49713,60,0.025365026345999044,,,0.040325056953948474,1.1826596312926791,0.12886931099637844,1.704708961086694,-0.31936197671081024,-2.462573065339413,0.11975503377727771,0.8687409178788247,-0.28002614820393695,-1.8392315131815526,1.1460990803549547,2.6554342501122594,-0.013977253832212516,-3.391643795715522,shrcd_10_11_12_18,A_baseline_TSwt,True,V_col4_tfidf_mda,fin_neg_tfidf_mda,,,,,-0.013977253832212516,-3.391643795715522
52274,60,0.01768561764054677,-0.28897523488472826,-3.841745650454443,0.04374044008157997,1.303881561934792,0.23056156801364444,2.3180051784545026,-0.3953986589910585,-2.4143313544697027,0.1823699267822233,1.323846918190739,-0.42513273348659275,-2.4042704676640994,1.183904607372687,2.741497391129517,-0.28897523488472826,-3.841745650454443,shrcd_10_11_12_18,A_baseline_TSwt,False,IV_col2_prop,fin_neg_prop,,,,,,
52274,60,0.018964545098049325,,,0.05343060928335282,1.5674533779971993,0.22328858428629134,2.246337106405184,-0.3876720288994716,-2.436455939608483,0.17434647192533084,1.2602692111372682,-0.42455551479268133,-2.429709376031628,1.155572848263272,2.7336760361698516,-0.008520183160738971,-3.0316349382526973,shrcd_10_11_12_18,A_baseline_TSwt,False,IV_col4_tfidf,fin_neg_tfidf_full,-0.008520183160738971,-3.0316349382526973,,,,
49713,60,0.01844651526000469,,,0.034875392280854955,1.0402340666614935,0.23406829108207178,2.4560278100981323,-0.4134625968084685,-2.484300758502328,0.18288601336041327,1.2939442241354342,-0.44131603806118785,-2.4296874052042834,1.2820604554378958,2.9063402040407027,-0.22179910354365512,-3.8228089859829835,shrcd_10_11_12_18,A_baseline_TSwt,False,V_col2_prop_mda,fin_neg_prop_mda,,,-0.22179910354365512,-3.8228089859829835,,
49713,60,0.018870848325792413,,,0.048870247610037186,1.4492139772353831,0.22623901652325173,2.3804476968544135,-0.40726318932221256,-2.4861513238621997,0.17657694046482175,1.2338496022207905,-0.4295135732121888,-2.422225323413771,1.2455426716661029,2.872089294623657,-0.013761762177762576,-3.2541618410173085,shrcd_10_11_12_18,A_baseline_TSwt,False,V_col4_tfidf_mda,fin_neg_tfidf_mda,,,,,-0.013761762177762576,-3.2541618410173085
52274,60,0.023651368979414833,-0.16801894622388153,-1.4886475764982512,0.027104227192137058,0.7020859491309643,0.0799782830961006,1.0260546620218798,-0.2772967779398241,-3.2492255457352055,-0.19206037643607726,-1.2074159114546408,-0.07992886301471702,-0.7054350806336752,1.1150334354103917,3.3814866222591005,-0.16801894622388153,-1.4886475764982512,shrcd_10_11_12_18,B_equal_weight_FM,True,IV_col2_prop,fin_neg_prop,,,,,,
52274,60,0.026178433259353772,,,0.030212176961749156,0.7736008584037432,0.059944819108997405,0.780282069924639,-0.2989851210518779,-3.7931596066022237,-0.18905781792226745,-1.1884074640793234,-0.08484707587614063,-0.7561156497282159,1.1117278804410047,3.3933513864672977,-0.0006904996688226542,-0.14727407597836475,shrcd_10_11_12_18,B_equal_weight_FM,True,IV_col4_tfidf,fin_neg_tfidf_full,-0.0006904996688226542,-0.14727407597836475,,,,
49713,60,0.024545766923014564,,,0.027460237969283673,0.6750598211024392,0.09028410338726492,1.0773039520204875,-0.2937987854728616,-3.1431281208926,-0.2048292154555053,-1.2557853229046374,-0.10170001365362655,-0.8619408617002494,1.2605756211592634,4.058220509109915,-0.2437341353027589,-3.3994461408623486,shrcd_10_11_12_18,B_equal_weight_FM,True,V_col2_prop_mda,fin_neg_prop_mda,,,-0.2437341353027589,-3.3994461408623486,,
49713,60,0.025365026345999044,,,0.039903447580208945,0.9760606937988234,0.08013761874012139,0.9795646861433113,-0.2917827860208878,-3.187126302482216,-0.20836581920794,-1.275232112446097,-0.09108812965479904,-0.774144449569908,1.2478935194809608,4.05494875313085,-0.01561487509183716,-3.1215720796611475,shrcd_10_11_12_18,B_equal_weight_FM,True,V_col4_tfidf_mda,fin_neg_tfidf_mda,,,,,-0.01561487509183716,-3.1215720796611475
52274,60,0.01768561764054677,-0.16422959868144235,-1.7214182544330026,0.018722403913158377,0.5333939511112156,0.10870350305353083,1.3374862883209175,-0.3103377033897677,-3.382547083449366,-0.07958354228632117,-0.567272994296002,-0.20497339357800498,-1.8041020567794868,1.264485372914493,4.392673565916103,-0.16422959868144235,-1.7214182544330026,shrcd_10_11_12_18,B_equal_weight_FM,False,IV_col2_prop,fin_neg_prop,,,,,,
52274,60,0.018964545098049325,,,0.021964371561812128,0.6321321772723759,0.0967795189452303,1.2054150933863848,-0.3228132619350283,-3.6943300124367076,-0.07879721098700358,-0.5667176240605328,-0.21311361681667235,-1.9311119043875968,1.270367758595282,4.497280556053996,-0.0022820836047607695,-0.620032146367381,shrcd_10_11_12_18,B_equal_weight_FM,False,IV_col4_tfidf,fin_neg_tfidf_full,-0.0022820836047607695,-0.620032146367381,,,,
49713,60,0.01844651526000469,,,0.010043678254056384,0.2748307427671237,0.11481875133652195,1.3337523589010414,-0.3250237016054536,-3.3452742877641284,-0.09867352135944846,-0.682365608216983,-0.2220867461032171,-1.9292395649097287,1.3995862648294901,4.843436423670857,-0.23990986086142685,-3.5704048193140268,shrcd_10_11_12_18,B_equal_weight_FM,False,V_col2_prop_mda,fin_neg_prop_mda,,,-0.23990986086142685,-3.5704048193140268,,
49713,60,0.018870848325792413,,,0.022000930223395762,0.5932413590542214,0.10086039638634589,1.2032625119234241,-0.32166189754816144,-3.3857899548453294,-0.09497636191973483,-0.6641083810230985,-0.2114628419717498,-1.8613604270503783,1.36786664728389,4.792791974815506,-0.014695035227632845,-3.1020435326723246,shrcd_10_11_12_18,B_equal_weight_FM,False,V_col4_tfidf_mda,fin_neg_tfidf_mda,,,,,-0.014695035227632845,-3.1020435326723246
52274,60,0.15007827132495785,-0.15762686445886176,-0.9223904759429761,0.07534366406343751,1.3744137466601094,-0.00595081580209279,-0.05060538495584607,-0.34768940156826555,-3.0143032899155693,-0.30165006888510426,-1.2827288410590605,0.022947808384946776,0.14474007709609635,0.77090625502516,1.9628979428158242,-0.15762686445886176,-0.9223904759429761,shrcd_10_11_12_18,C_WLS_1_over_n_same_date,True,IV_col2_prop,fin_neg_prop,,,,,,
52274,60,0.15048604219844158,,,0.06549062593146393,1.2057121706013862,-0.03890631517892468,-0.330274257585806,-0.3629408593545987,-3.3016027009720377,-0.2894329389007222,-1.2312472146977396,-0.002548703963157095,-0.015854425509795426,0.7792190085548139,1.9826764200306508,0.0020833417547591734,0.3198303252784622,shrcd_10_11_12_18,C_WLS_1_over_n_same_date,True,IV_col4_tfidf,fin_neg_tfidf_full,0.0020833417547591734,0.3198303252784622,,,,
49713,60,0.1478423243821446,,,0.06907649500166677,1.2062296073997196,-0.008937070896529679,-0.07143523654124188,-0.3664045642071239,-3.0617522270422612,-0.3674462986547301,-1.5625166635084755,0.017486824881499247,0.10445756108652654,0.8447229534726323,2.2980501954521375,-0.17668153907415116,-1.833473040886885,shrcd_10_11_12_18,C_WLS_1_over_n_same_date,True,V_col2_prop_mda,fin_neg_prop_mda,,,-0.17668153907415116,-1.833473040886885,,
49713,60,0.14805265995276373,,,0.07708862356879548,1.3391240990114939,-0.02017005343550963,-0.16424535112036165,-0.36761844442256536,-3.0917843582771694,-0.3717487265138967,-1.5907351059460593,0.015619534776448247,0.09212903808596921,0.8419791394135134,2.2587143672086976,-0.006125253801789167,-0.888898016507645,shrcd_10_11_12_18,C_WLS_1_over_n_same_date,True,V_col4_tfidf_mda,fin_neg_tfidf_mda,,,,,-0.006125253801789167,-0.888898016507645
52274,60,0.04431705132333889,-0.14577748060954238,-0.8201228605299824,0.061321004901755856,1.2739148983812607,0.0728571574779224,0.6803851743046664,-0.3522252926521559,-3.2116900301330267,-0.06636254678327277,-0.3114752929338403,-0.14027695633866602,-0.9617730124396029,1.0777894928751133,2.738559385456355,-0.14577748060954238,-0.8201228605299824,shrcd_10_11_12_18,C_WLS_1_over_n_same_date,False,IV_col2_prop,fin_neg_prop,,,,,,
52274,60,0.046188908556999246,,,0.04591537824787548,0.9543447611195212,0.04175644116138895,0.39654002292908863,-0.35688096202962066,-3.409267448004592,-0.06919230452000202,-0.3258078667827746,-0.18130112101995594,-1.253328906300902,1.0946120694930528,2.786906972245805,-0.0003468758320225576,-0.05285034118360354,shrcd_10_11_12_18,C_WLS_1_over_n_same_date,False,IV_col4_tfidf,fin_neg_tfidf_full,-0.0003468758320225576,-0.05285034118360354,,,,
49713,60,0.039966091160435105,,,0.06884768981219547,1.4177006992961951,0.07180799621741821,0.6330273256207655,-0.340230761508453,-3.0151585627337614,-0.13499818175071698,-0.6207319774987148,-0.11976146532266774,-0.7944439613343587,1.1271726309789318,2.89106353370818,-0.23823695457369257,-2.8835808248380683,shrcd_10_11_12_18,C_WLS_1_over_n_same_date,False,V_col2_prop_mda,fin_neg_prop_mda,,,-0.23823695457369257,-2.8835808248380683,,
49713,60,0.041587451800312064,,,0.07494736677628021,1.5193990552377346,0.0521626473570928,0.46251736135563776,-0.34062125351124284,-2.9633372689638295,-0.1459155970777768,-0.6758171932676482,-0.11591382659001104,-0.7642669702028209,1.1287610562789925,2.89036662435486,-0.011259139654839207,-1.5033270038827633,shrcd_10_11_12_18,C_WLS_1_over_n_same_date,False,V_col4_tfidf_mda,fin_neg_tfidf_mda,,,,,-0.011259139654839207,-1.5033270038827633
52274,60,0.15007827132495785,-0.17264632350065034,-1.1371998051950705,0.09259308662545535,2.2547558404962964,0.029941817947142395,0.23797921556392193,-0.2575524131382815,-1.9613268583974204,-0.04497956584001621,-0.152321320525116,-0.13152319493916567,-0.8962732428781556,0.06266353294329477,0.22015436217298626,-0.17264632350065034,-1.1371998051950705,shrcd_10_11_12_18,D_WLS_freq_plus_TSwt,True,IV_col2_prop,fin_neg_prop,,,,,,
52274,60,0.15048604219844158,,,0.09087722921023807,2.250295327420641,0.011082286945505282,0.08631816167235348,-0.24939349952063003,-1.9470384851836404,-0.037562209290723916,-0.12662022110513152,-0.13667556373884282,-0.9527619206326908,0.05462287813804792,0.1911390957425428,-0.004471310022024055,-0.7275110888566465,shrcd_10_11_12_18,D_WLS_freq_plus_TSwt,True,IV_col4_tfidf,fin_neg_tfidf_full,-0.004471310022024055,-0.7275110888566465,,,,
49713,60,0.1478423243821446,,,0.09062960768900599,1.9669308042664595,0.004423932531715271,0.03509725479044641,-0.31151994385618076,-2.272711203287635,-0.08042568829289655,-0.2712574779388071,-0.14196243668547318,-0.8640609926888243,0.1059386327151906,0.36471684966179596,-0.08283352762559229,-1.0279226049393704,shrcd_10_11_12_18,D_WLS_freq_plus_TSwt,True,V_col2_prop_mda,fin_neg_prop_mda,,,-0.08283352762559229,-1.0279226049393704,,
49713,60,0.14805265995276373,,,0.09373167703684869,2.057950553537386,-0.002954081921407451,-0.02300793955799503,-0.3057215201240497,-2.260298802826452,-0.0859023278500444,-0.2913528898997789,-0.13690753259843175,-0.8261956532008127,0.10356936272733963,0.35363355725089635,-0.0034456029689309167,-0.49932941688800514,shrcd_10_11_12_18,D_WLS_freq_plus_TSwt,True,V_col4_tfidf_mda,fin_neg_tfidf_mda,,,,,-0.0034456029689309167,-0.49932941688800514
52274,60,0.04431705132333889,-0.17155676027544117,-1.0295265888835863,0.07480687508584469,2.0041286173987536,0.08346589383533741,0.6969579367171004,-0.2846668175854067,-2.1336315795480445,0.061099515406683784,0.21061550141533592,-0.33863325430491786,-2.367142777716061,0.21008511653176165,0.6170891753421561,-0.17155676027544117,-1.0295265888835863,shrcd_10_11_12_18,D_WLS_freq_plus_TSwt,False,IV_col2_prop,fin_neg_prop,,,,,,
52274,60,0.046188908556999246,,,0.07197163717878433,1.8463642071717399,0.05555755262245811,0.45461450120403557,-0.2748733000050043,-2.128286606532356,0.05821098669803128,0.2000374678068012,-0.36234936206625495,-2.4772562768153383,0.17613609899388794,0.5096553773260071,-0.005287056124487264,-0.7862151929902014,shrcd_10_11_12_18,D_WLS_freq_plus_TSwt,False,IV_col4_tfidf,fin_neg_tfidf_full,-0.005287056124487264,-0.7862151929902014,,,,
49713,60,0.039966091160435105,,,0.0720204457288103,1.7302646337290482,0.076834333087685,0.6727146487475648,-0.29245112918253047,-2.308799524750577,0.057328114078518386,0.1950673639042955,-0.3542944822275132,-2.1075246952517213,0.1728934442585385,0.5008943406553542,-0.1670489221827845,-1.8040151392926813,shrcd_10_11_12_18,D_WLS_freq_plus_TSwt,False,V_col2_prop_mda,fin_neg_prop_mda,,,-0.1670489221827845,-1.8040151392926813,,
49713,60,0.041587451800312064,,,0.07604130657505152,1.8181204676303124,0.05875179145827953,0.4892278596571693,-0.28349427539157657,-2.233421438298903,0.04259695054827963,0.14427329103996156,-0.3470399122786367,-2.0710326799969603,0.1686006268403478,0.4788942506786587,-0.010438878086488058,-1.3627737435806107,shrcd_10_11_12_18,D_WLS_freq_plus_TSwt,False,V_col4_tfidf_mda,fin_neg_tfidf_mda,,,,,-0.010438878086488058,-1.3627737435806107
52274,60,0.023651368979414833,-0.2926492079142108,-3.2834071099874786,0.028912440126824056,0.8635538523977665,0.12941544916766862,1.6847915781546288,-0.29733317569909645,-2.3673607476524015,0.1347086736086176,1.0260087975595864,-0.2832823518501227,-1.8840181175750095,1.0789932288600665,2.5326760728087034,-0.2926492079142108,-3.2834071099874786,shrcd_10_11_12_18,E_min_obs_50,True,IV_col2_prop,fin_neg_prop,,,,,,
52274,60,0.026178433259353772,,,0.036846298754027645,1.0805715984595234,0.1232971586198942,1.6066538735401312,-0.2964419758867594,-2.423878946359965,0.12851386439889836,0.9759639312702575,-0.28069157692870983,-1.9023263535387427,1.071230047123093,2.5460253109933557,-0.008195285502421197,-2.61719954200753,shrcd_10_11_12_18,E_min_obs_50,True,IV_col4_tfidf,fin_neg_tfidf_full,-0.008195285502421197,-2.61719954200753,,,,
49713,60,0.024545766923014564,,,0.027759516946424992,0.8073249893691168,0.13484328882705024,1.759238784914977,-0.3248188050395038,-2.4678968319022894,0.12736843907254009,0.9298022938478057,-0.29167652966347685,-1.8803713061159464,1.162619308909718,2.6733818747377263,-0.21759599591191764,-3.613433766098527,shrcd_10_11_12_18,E_min_obs_50,True,V_col2_prop_mda,fin_neg_prop_mda,,,-0.21759599591191764,-3.613433766098527,,
49713,60,0.025365026345999044,,,0.040325056953948474,1.1826596312926791,0.12886931099637844,1.704708961086694,-0.31936197671081024,-2.462573065339413,0.11975503377727771,0.8687409178788247,-0.28002614820393695,-1.8392315131815526,1.1460990803549547,2.6554342501122594,-0.013977253832212516,-3.391643795715522,shrcd_10_11_12_18,E_min_obs_50,True,V_col4_tfidf_mda,fin_neg_tfidf_mda,,,,,-0.013977253832212516,-3.391643795715522
52274,60,0.01768561764054677,-0.28897523488472826,-3.841745650454443,0.04374044008157997,1.303881561934792,0.23056156801364444,2.3180051784545026,-0.3953986589910585,-2.4143313544697027,0.1823699267822233,1.323846918190739,-0.42513273348659275,-2.4042704676640994,1.183904607372687,2.741497391129517,-0.28897523488472826,-3.841745650454443,shrcd_10_11_12_18,E_min_obs_50,False,IV_col2_prop,fin_neg_prop,,,,,,
52274,60,0.018964545098049325,,,0.05343060928335282,1.5674533779971993,0.22328858428629134,2.246337106405184,-0.3876720288994716,-2.436455939608483,0.17434647192533084,1.2602692111372682,-0.42455551479268133,-2.429709376031628,1.155572848263272,2.7336760361698516,-0.008520183160738971,-3.0316349382526973,shrcd_10_11_12_18,E_min_obs_50,False,IV_col4_tfidf,fin_neg_tfidf_full,-0.008520183160738971,-3.0316349382526973,,,,
49713,60,0.01844651526000469,,,0.034875392280854955,1.0402340666614935,0.23406829108207178,2.4560278100981323,-0.4134625968084685,-2.484300758502328,0.18288601336041327,1.2939442241354342,-0.44131603806118785,-2.4296874052042834,1.2820604554378958,2.9063402040407027,-0.22179910354365512,-3.8228089859829835,shrcd_10_11_12_18,E_min_obs_50,False,V_col2_prop_mda,fin_neg_prop_mda,,,-0.22179910354365512,-3.8228089859829835,,
49713,60,0.018870848325792413,,,0.048870247610037186,1.4492139772353831,0.22623901652325173,2.3804476968544135,-0.40726318932221256,-2.4861513238621997,0.17657694046482175,1.2338496022207905,-0.4295135732121888,-2.422225323413771,1.2455426716661029,2.872089294623657,-0.013761762177762576,-3.2541618410173085,shrcd_10_11_12_18,E_min_obs_50,False,V_col4_tfidf_mda,fin_neg_tfidf_mda,,,,,-0.013761762177762576,-3.2541618410173085
52274,60,0.023651368979414833,-0.2926492079142108,-3.2834071099874786,0.028912440126824056,0.8635538523977665,0.12941544916766862,1.6847915781546288,-0.29733317569909645,-2.3673607476524015,0.1347086736086176,1.0260087975595864,-0.2832823518501227,-1.8840181175750095,1.0789932288600665,2.5326760728087034,-0.2926492079142108,-3.2834071099874786,shrcd_10_11_12_18,F_min_obs_100,True,IV_col2_prop,fin_neg_prop,,,,,,
52274,60,0.026178433259353772,,,0.036846298754027645,1.0805715984595234,0.1232971586198942,1.6066538735401312,-0.2964419758867594,-2.423878946359965,0.12851386439889836,0.9759639312702575,-0.28069157692870983,-1.9023263535387427,1.071230047123093,2.5460253109933557,-0.008195285502421197,-2.61719954200753,shrcd_10_11_12_18,F_min_obs_100,True,IV_col4_tfidf,fin_neg_tfidf_full,-0.008195285502421197,-2.61719954200753,,,,
49713,60,0.024545766923014564,,,0.027759516946424992,0.8073249893691168,0.13484328882705024,1.759238784914977,-0.3248188050395038,-2.4678968319022894,0.12736843907254009,0.9298022938478057,-0.29167652966347685,-1.8803713061159464,1.162619308909718,2.6733818747377263,-0.21759599591191764,-3.613433766098527,shrcd_10_11_12_18,F_min_obs_100,True,V_col2_prop_mda,fin_neg_prop_mda,,,-0.21759599591191764,-3.613433766098527,,
49713,60,0.025365026345999044,,,0.040325056953948474,1.1826596312926791,0.12886931099637844,1.704708961086694,-0.31936197671081024,-2.462573065339413,0.11975503377727771,0.8687409178788247,-0.28002614820393695,-1.8392315131815526,1.1460990803549547,2.6554342501122594,-0.013977253832212516,-3.391643795715522,shrcd_10_11_12_18,F_min_obs_100,True,V_col4_tfidf_mda,fin_neg_tfidf_mda,,,,,-0.013977253832212516,-3.391643795715522
52274,60,0.01768561764054677,-0.28897523488472826,-3.841745650454443,0.04374044008157997,1.303881561934792,0.23056156801364444,2.3180051784545026,-0.3953986589910585,-2.4143313544697027,0.1823699267822233,1.323846918190739,-0.42513273348659275,-2.4042704676640994,1.183904607372687,2.741497391129517,-0.28897523488472826,-3.841745650454443,shrcd_10_11_12_18,F_min_obs_100,False,IV_col2_prop,fin_neg_prop,,,,,,
52274,60,0.018964545098049325,,,0.05343060928335282,1.5674533779971993,0.22328858428629134,2.246337106405184,-0.3876720288994716,-2.436455939608483,0.17434647192533084,1.2602692111372682,-0.42455551479268133,-2.429709376031628,1.155572848263272,2.7336760361698516,-0.008520183160738971,-3.0316349382526973,shrcd_10_11_12_18,F_min_obs_100,False,IV_col4_tfidf,fin_neg_tfidf_full,-0.008520183160738971,-3.0316349382526973,,,,
49713,60,0.01844651526000469,,,0.034875392280854955,1.0402340666614935,0.23406829108207178,2.4560278100981323,-0.4134625968084685,-2.484300758502328,0.18288601336041327,1.2939442241354342,-0.44131603806118785,-2.4296874052042834,1.2820604554378958,2.9063402040407027,-0.22179910354365512,-3.8228089859829835,shrcd_10_11_12_18,F_min_obs_100,False,V_col2_prop_mda,fin_neg_prop_mda,,,-0.22179910354365512,-3.8228089859829835,,
49713,60,0.018870848325792413,,,0.048870247610037186,1.4492139772353831,0.22623901652325173,2.3804476968544135,-0.40726318932221256,-2.4861513238621997,0.17657694046482175,1.2338496022207905,-0.4295135732121888,-2.422225323413771,1.2455426716661029,2.872089294623657,-0.013761762177762576,-3.2541618410173085,shrcd_10_11_12_18,F_min_obs_100,False,V_col4_tfidf_mda,fin_neg_tfidf_mda,,,,,-0.013761762177762576,-3.2541618410173085
52274,60,0.023651368979414833,-0.2926492079142108,-3.199221719794668,0.028912440126824056,0.8246075998115991,0.12941544916766862,1.6822939589284354,-0.29733317569909645,-2.303391634477475,0.1347086736086176,1.0930040025214323,-0.2832823518501227,-1.9197666765724044,1.0789932288600665,2.4435399743740236,-0.2926492079142108,-3.199221719794668,shrcd_10_11_12_18,G_NW_lag_3,True,IV_col2_prop,fin_neg_prop,,,,,,
52274,60,0.026178433259353772,,,0.036846298754027645,1.0321151584842299,0.1232971586198942,1.6077932291012633,-0.2964419758867594,-2.3610919942354087,0.12851386439889836,1.0368264134384215,-0.28069157692870983,-1.940455386638111,1.071230047123093,2.4589829667301517,-0.008195285502421197,-2.624677384957781,shrcd_10_11_12_18,G_NW_lag_3,True,IV_col4_tfidf,fin_neg_tfidf_full,-0.008195285502421197,-2.624677384957781,,,,
49713,60,0.024545766923014564,,,0.027759516946424992,0.7866040384159654,0.13484328882705024,1.756805412424838,-0.3248188050395038,-2.3977656045481526,0.12736843907254009,1.0032967047957497,-0.29167652966347685,-1.9614552183110956,1.162619308909718,2.606879688239335,-0.21759599591191764,-3.4156747322757415,shrcd_10_11_12_18,G_NW_lag_3,True,V_col2_prop_mda,fin_neg_prop_mda,,,-0.21759599591191764,-3.4156747322757415,,
49713,60,0.025365026345999044,,,0.040325056953948474,1.140925474594162,0.12886931099637844,1.7069981338998057,-0.31936197671081024,-2.391406121709466,0.11975503377727771,0.9354067850883954,-0.28002614820393695,-1.930571653299019,1.1460990803549547,2.5887505794287327,-0.013977253832212516,-3.4756812781445174,shrcd_10_11_12_18,G_NW_lag_3,True,V_col4_tfidf_mda,fin_neg_tfidf_mda,,,,,-0.013977253832212516,-3.4756812781445174
52274,60,0.01768561764054677,-0.28897523488472826,-3.823690814105362,0.04374044008157997,1.2272048142414311,0.23056156801364444,2.3288257290472294,-0.3953986589910585,-2.3483861748419455,0.1823699267822233,1.4639053866028195,-0.42513273348659275,-2.418225498386496,1.183904607372687,2.6650096072946696,-0.28897523488472826,-3.823690814105362,shrcd_10_11_12_18,G_NW_lag_3,False,IV_col2_prop,fin_neg_prop,,,,,,
52274,60,0.018964545098049325,,,0.05343060928335282,1.4776067918078746,0.22328858428629134,2.263619849606603,-0.3876720288994716,-2.3648172706692416,0.17434647192533084,1.3871076822181734,-0.42455551479268133,-2.4467875707327584,1.155572848263272,2.652042879449887,-0.008520183160738971,-3.177405892539139,shrcd_10_11_12_18,G_NW_lag_3,False,IV_col4_tfidf,fin_neg_tfidf_full,-0.008520183160738971,-3.177405892539139,,,,
